timestamp,value1,value2,value3,value4,value5
1744682965322,194,286,341,177,384
1744682965322,197,289,345,178,387
1744682965332,194,286,343,176,388
1744682965372,196,290,349,179,388
1744682965415,195,288,343,176,384
1744682965434,193,286,340,176,385
1744682965434,193,287,338,174,384
1744682965434,191,283,336,173,382
1744682965450,191,279,336,174,382
1744682965450,192,280,336,174,381
1744682965450,191,275,331,167,379
1744682965450,187,275,332,163,376
1744682965450,192,279,334,169,380
1744682965453,192,280,333,172,381
1744682965466,194,281,336,171,379
1744682965466,192,282,336,174,382
1744682965467,193,284,336,174,383
1744682965488,193,283,336,173,379
1744682965488,193,281,336,174,384
1744682965508,192,279,334,174,381
1744682965529,193,281,336,171,382
1744682965555,192,282,335,175,382
1744682965555,194,285,336,175,382
1744682965555,196,286,337,175,384
1744682965555,194,283,336,174,382
1744682965555,193,282,336,174,379
1744682965555,194,284,336,176,383
1744682965555,193,283,336,173,382
1744682965555,195,283,336,174,383
1744682965555,193,284,337,174,384
1744682965577,195,288,336,176,385
1744682965595,196,285,336,175,384
1744682965595,198,290,342,178,389
1744682965595,197,291,347,179,395
1744682965625,199,289,342,178,388
1744682965642,195,288,339,177,388
1744682965657,198,288,341,176,387
1744682965661,195,287,336,176,386
1744682965664,195,287,342,176,386
1744682965675,195,287,338,178,386
1744682965675,195,289,341,178,387
1744682965690,195,286,339,177,388
1744682965690,197,286,339,179,388
1744682965692,196,284,336,176,385
1744682965704,196,288,338,176,387
1744682965707,195,287,338,176,389
1744682965725,197,287,339,176,389
1744682965742,199,291,348,181,395
1744682965775,199,290,343,177,393
1744682965775,199,291,342,177,391
1744682965775,196,289,343,176,389
1744682965791,195,288,336,176,388
1744682965791,198,291,345,176,391
1744682965798,197,293,347,179,394
1744682965817,199,293,349,179,396
1744682965817,197,292,345,179,396
1744682965835,198,291,347,179,395
1744682965873,199,293,350,182,397
1744682965896,202,295,349,181,398
1744682965896,199,295,352,183,399
1744682965896,203,302,351,183,399
1744682965899,199,297,355,182,400
1744682965916,202,297,354,187,400
1744682965918,201,297,352,185,400
1744682965937,200,295,353,183,395
1744682965937,199,291,348,178,394
1744682965937,197,288,340,176,389
1744682965954,192,285,343,176,392
1744682965954,192,283,336,173,384
1744682965987,192,282,337,173,382
1744682966029,192,277,330,169,375
1744682966029,185,272,326,163,368
1744682966042,186,272,320,160,367
1744682966042,187,273,326,165,370
1744682966042,185,272,324,166,370
1744682966057,185,272,322,164,369
1744682966057,183,272,322,165,371
1744682966059,186,272,325,163,375
1744682966073,186,273,323,165,376
1744682966073,183,273,324,163,377
1744682966107,187,273,326,167,377
1744682966123,187,272,325,166,376
1744682966140,190,277,329,166,379
1744682966140,189,274,329,167,379
1744682966147,190,277,326,167,379
1744682966157,189,274,325,165,374
1744682966174,189,274,327,167,379
1744682966174,191,273,330,167,378
1744682966189,189,275,327,167,375
1744682966219,190,275,327,167,378
1744682966235,190,277,329,169,382
1744682966254,192,280,333,171,384
1744682966254,194,283,336,175,386
1744682966305,194,284,336,175,386
1744682966305,193,279,334,172,384
1744682966305,192,279,336,174,386
1744682966340,192,280,336,174,386
1744682966359,193,285,337,175,386
